Kto w 1897 roku zbudował pierwszy silnik wysokoprężny?	Rudolf Diesel
Miesiąc miodowy to okres przed czy po ślubie?	przed ślubem
Czy w Ameryce Południowej występują flamingi?	tak
W którym roku wystrzelono pierwszego sztucznego satelitę ziemskiego?	w 1957
Czyje imię nosi Zespół Pieśni i Tańca „Śląsk”?	Stanisława Hadyny
Jak nazywała się akcja przesiedlenia Ukraińców z 1947 r.?	Akcja Wisła
Z którego kraju pochodził pisarz Verne?	z Francji
Jak nazywał się ojciec Ezawa i Jakuba?	Izaak
Kto stworzył operę na podstawie poematu „Eugeniusz Oniegin” Aleksandra Puszkina?	Piotr Czajkowski
Wskaż przyimek w zdaniu „Idę do szkoły”.	do
Hakownica to broń sieczna czy palna?	palna	Londyn
Jak w sporcie nazywa się nieprzepisowe zagranie, uderzenie itp.?	faul
Jaką nazwę nosi założona w Londynie w latach dwudziestych XX wieku międzynarodowa organizacja skupiająca pisarzy?	PEN club
W którym mieście tworzył i zmarł Beethoven?	w Wiedniu
Jak miał na imię kniaź, bohater opery Aleksandra Borodina?	Igor
Ile razy Innsbruck był gospodarzem zimowych IO?	dwa	2
W którym dramacie Szekspira występowali Poloniusz, Klaudiusz, Gertruda?	w „Hamlecie”
Czy kościoły i związki wyznaniowe mogą się ubiegać o dotacje z UE?	tak
Czy Bydgoszcz leży nad Wisłą?	tak
Kto jest autorem słów: „święta miłości kochanej ojczyzny”?	Ignacy Krasicki
Czy Norwegia graniczy z Rosją?	tak
1444 rok – który to wiek?	XV	15
W którym państwie urodził się Alfred Nobel?	w Szwecji
Rozwiń skrót NFZ.	Narodowy Fundusz Zdrowia
Jak nazywa się ośrodek hodowli koni?	stadnina
Jakim skrótem literowym oznacza się osobę o nieustalonej tożsamości?	NN
Czy delfiny mają zęby?	tak
Do którego państwa należą Bermudy?	do Wielkiej Brytanii
Jak miał na imię polski malarz Makowski?	Tadeusz
Z którym państwem Polska ma najkrótszą granicę?	z Litwą
Jak nazywa się inaczej niezborność oka, wynikająca z niedoskonałości ukształtowania rogówki?	astygmatyzm
Jak miała na imię żona Hadesa, która część roku spędzała pod ziemią, a część na ziemi?	Persefona	Kora
Co po polsku oznacza słowo Werwolf, którym nazwano niemiecki plan dywersji podczas II wojny światowej?	wilkołak
Władczynią którego państwa była Semiramida?	Asyrii
Jak nazywa się podanie rozpoczynające mecz siatkówki?	serwis
Jak miał na imię Wokulski?	Stanisław
W jakim stylu jest zbudowany Kościół Mariacki w Gdańsku?	w gotyckim
Ile par oczu ma flądra?	jedną	1
Jak nazywał się autor „Anny Kareniny” i „Wojny i Pokoju”?	Lew Tołstoj
Kto jest autorem „Krótkiej rozprawy między panem, wójtem a plebanem”?	Mikołaj Rej
Która liczba jest większa: -1 czy -1,5?	-1
Dzielnicą którego miasta są Szombierki?	Bytomia
Jak nazywa się waga towaru wraz z opakowaniem?	brutto
Ile adoptowanych dzieci ma Marek Mostowiak?	dwoje	2
Jak nazywa się Polak, który w 1896 r. skonstruował szybowiec zwany lotnią?	Czesław Tański
Jak nazywa się najniższy stopień wojskowy?	szeregowy	szeregowiec
W jakich jednostkach nie należących do układu SI mierzymy zdolność skupiającą soczewki?	w dioptriach
Jak nazywał się zespół, w którym występował Michael Jackson wspólnie z braćmi?	The Jackson 5
Czy Islandia jest republiką?	tak
Jak nazywa się liczba określająca stosunek długości obwodu okręgu do jego średnicy?	pi
Jedna setna rubla to...?	kopiejka
Jaką postać przybrał Szatan, by kusić Ewę w raju?	węża
Jak nazywa się pytanie, na które nie trzeba udzielać odpowiedzi, bo jest powszechnie znana?	pytanie retoryczne
Jak z francuskiego określamy okulary, które trzymają się tylko na nosie?	binokle
W którym filmie Zdzisław Maklakiewicz przedstawia się słowami: „Bardzo mi przykro, inżynier Mamoń jestem”?	„Rejs”
Proszę podać dokładną datę rozpoczęcia powstania listopadowego?	29 listopada 1830
Nad którym morzem leży Algieria?	nad Morzem Śródziemnym
W którym hiszpańskim mieście znajduje się pałac Alhambra?	w Grenadzie
Na którym warszawskim cmentarzu pochowany jest Leopold Staff?	na Powązkach	na Cmentarzu Powązkowskim
Jak nazywała się fajka pokoju palona przez indiańskich wodzów?	kalumet
Na której wyspie stał kolos przedstawiający boga słońca Heliosa zaliczany do siedmiu cudów świata?	Rodos
Jaką cyfrą są oznaczone jajka z chowu klatkowego?	trzy	3
Jak nazywa się matka matki i ciasto?	babka
Który utwór nosi podtytuł: „Historia szlachecka z roku 1811 i 1812 we dwunastu księgach wierszem”?	„Pan Tadeusz”
W którym wieku została utworzona kolej z Krakowa do Zakopanego?	w XIX	19
Czy legalny syn Napoleona zasiadł na tronie Francji?	nie
Która artystka nagrała utwór „Malinowy król” z zespołem Budka Suflera?	Urszula
Jak ma na imię słynny hiszpański tenor Carreras?	José
Czy Moniuszko tworzył operetki?	tak
Jakie nazwisko nosili bracia Józef i Kazimierz, zapaśnicy olimpijscy?	Lipień	Lipieniowie
W którym powstaniu brał udział Bolesław Prus?	w Powstaniu Styczniowym
Jak w buddyzmie i hinduizmie nazywa się stan wyzwolenia od cierpień i pragnień, ostateczny cel każdego wierzącego?	nirwana
Świekier to dawna polska nazwa ojca żony czy ojca męża?	ojca męża
Ile minut trwa mecz piłki ręcznej?	60
Premierem którego europejskiego państwa był Aldo Moro?	Włoch
Mając na myśli dwa przeciwieństwa mówimy: ogień i ...?	woda
Jak z greki nazywamy sport konny, jeździectwo?	hippika
Jak brzmi nazwa albumu do znaczków?	klaser
Ile luf ma broń myśliwska zwana dubeltówką?	dwie	2
Jak na Podhalu nazywa się właściciel gospodarstwa wiejskiego?	gazda
Jaki jest język urzędowy na Kubie?	hiszpański
Czym zaczyna się jesień w piosence wykonywanej przez Czesława Niemena?	mimozami
Kto dowodził wojskami polskimi w 1673 roku w bitwie pod Chocimiem?	Jan Sobieski
Jak nazywał się jacht, na którym Henryk Jaskuła samotnie opłynął Ziemię?	Dar Przemyśla
Z iloma państwami graniczy San Marino?	z jednym	1
Który polski król jako ostatni stoczył wojnę z zakonem Krzyżackim?	Zygmunt Stary
Dybuk to dusza zmarłego grzesznika wstępująca do ciała żywego czy duch w domostwie domowym?	dusza zmarłego grzesznika wstępująca do ciała żywego
Po czyjej stronie walczyła Szwecja podczas obu wojen?	była neutralna
Któremu uczniowi Jezus nadał aramejskie imię Kefas?	Piotrowi
W którym włoskim mieście urodził się św. Franciszek?	w Asyżu
Bohaterem której powieści Żeromskiego jest Cezary Baryka?	„Przedwiośnia”
Czy wśród dwunastu apostołów był uczeń o imieniu Bartłomiej?	tak
Która dyscyplinę sportu uprawiał Franz Beckenbauer?	piłką nożną
Jaki był najwyższy nominał obecny w obiegu przed denominacją w 1995 roku?	2 miliony złotych
Którą królową chronili Atos, Portos, Aramis i d'Artagnan przed Richelieu?	Marię Austriaczkę
Na jakiej pozycji gra Przemysław Tytoń?	bramkarza
Gitarzysta którego zespołu rockowego zagrał jedną z ról w filmie „Piraci z Karaibów na krańcu świata”?	The Rolling Stones
Na którym kontynencie znajduje się pustynia Takla Makan?	w Azji
W którym mieście urodził się Julian Tuwim?	w Łodzi
Czy idea zapalanie znicza olimpijskiego była praktykowana w starożytnej Grecji?	nie
Która planeta Układu Słonecznego najszybciej krąży po orbicie?	Merkury
Mianem X muzy określa się telewizję czy film?	film
Entente cordiale to przymierze zawarte w 1904 roku między Francją a którym państwem?	Wielką Brytanią
Gdzie powstała pierwsza regularna rozgłośnia radiowa?	w Stanach Zjednoczonych	w USA
Kto w 1911 roku zdobył biegun południowy?	Roald Amundsen
Co oznacza termin fair play?	uczciwa gra	gra zgodnie z zasadami
Czy wyprzedzanie pojazdu na przejściu dla pieszych jest wykroczeniem drogowym?	tak
Jak nazywa się postulat mówiący, że w atomie nie ma dwóch elektronów które by miały identyczne wszystkie cztery liczby kwantowe?	zakaz Pauliego
Flaga którego państwa przedstawia czerwoną tarczę na białym tle?	Japonia
Która europejska stolica leży na Nizinie Wołoskiej?	Bukareszt
Czy Jan III Sobieski był królem podczas dowodzenia bitwą pod Chocimiem?	nie
Na którym morzu leży wyspa Bornholm?	na Bałtyckim
Z którego kraju pochodził rycerz Cyd?	z Hiszpanii
W którym roku odbyła się premiera „Wesela” Stanisława Wyspiańskiego?	w 1901
Jakimi owadami zajmuje się myrmekologia?	mrówkami
Czy królowa Wiktoria była cesarzową Indii?	tak
Od czego ginie ten, kto wojuje mieczem?	od miecza
Jak nazywa się pismo sądowe zapewniające oskarżonemu bezpieczeństwo przyjazdu z zagranicy?	glejt	list żelazny
W którym wieku miał miejsce Rokosz Zebrzydowskiego?	w XVII	17
Kora z zespołem Maanam śpiewa: „Chmury wiszą nad miastem”. Nad którym?	nad Krakowem
Jak nazywa się bohaterka gier komputerowych z serii Tomb Raider?	Lara Croft
Jakiego kraju krainą historyczną jest Prowansja?	Francji
Kto dowodził wojskami polskimi podczas bitwy pod Szczekocinami?	Kościuszko
Kto jest centralną postacią ołtarza Wita Stwosza?	Matka Boska
„Mój”, „twój”, „nasz” – jakie to zaimki?	dzierżawcze
Ile sylab ma wyraz zmrok?	jedną	1
Który amerykański prezydent uczestniczył w konferencji pokojowej w Jałcie?	Franklin Delano Roosevelt
Kto stworzył system pisma dla niewidomych?	Louis Braille
Kto jest patronem najstarszego uniwersytetu w Pradze?	Karol IV Luksemburski
Jak brzmi prawdziwe nazwisko majora Hubala?	Henryk Dobrzański
Kto jest autorem wiersza dla dzieci pt. „Samochwała”?	Jan Brzechwa
Które państwo napadło Finlandię podczas tzw. wojny zimowej?	ZSRR
Kogo żołnierze Legionów nazywali Dziadkiem?	Józefa Piłsudskiego
„Objaśnianie marzeń sennych”, „Wstęp do psychoanalizy” – to książki którego autora?	Zygmunta Freuda
Jaki przydomek nosiła królowa Anglii Maria I Tudor?	Krwawa Maria	Bloody Mary
Jak nazywa się rysunek złożony z przecinających się linii, umieszczany na banknotach?	gilosz
W którym wieku powstały słowa Roty?	w XX	20
Jak miał na imię Makuszyński?	Kornel
Która piosenkarka wylansowała przeboje „Like a virgin” i „Material girl”?	Madonna
Jak nazywa się zagłębienie na powierzchni Księżyca wywołane uderzeniem meteorytu?	krater
W której europejskiej stolicy wznosi się Akropol?	w Atenach
Drużyna którego kraju jest zwyczajowo określana jako Pomarańczowi?	Holandii
Z którego kontynentu pochodzą papużki nierozłączki?	z Afryki
Czy w Polsce panował król o imieniu Ludwik?	tak
Wokalistą którego zespołu jest Grzegorz Markowski?	Perfectu
Ilu mężów miała Scarlett O'Hara?	trzech	3
Czy ptak o nazwie sekretarz jest drapieżny czy roślinożerny?	drapieżny
Który język jest urzędowym w Brazylii?	portugalski
Minerał o nazwie talk to minerał którego pierwiastka?	magnezu
Na którym kontynencie leży Patagonia?	w Ameryce Południowej
Kto jest autorem wiersza „Wspomnienie”, który śpiewał Czesław Niemen?	Julian Tuwim
Rzeźbiarz Sławomir Dunikowski swój dorobek przekazał państwu. Gdzie możemy podziwiać jego muzeum?	w Warszawie
Funkcjonariusz państwowy który ściga przestępców i oskarża ich w sądzie to...?	prokurator
Na cześć kogo obchodzony jest dzień Kotana?	Marka Kotańskiego
Symbolem którego pierwiastka jest Cr?	chromu
W których górach znajduje się szczyt Połonina Wetlińska?	w Bieszczadach
„Chrząszcz brzmi w trzcinie” – kto jest autorem tych słów?	Jan Brzechwa
W którym mieście działał kabaret Pikador?	w Warszawie
Przez którą dzielnicę Londynu przebiega południk zerowy?	Greenwich
Hakownica to sprzęt alpejski czy broń?	broń
Obiecywać wielkie korzyści i bogactwa – to obiecywać jakie góry?	złote
Czym zajmował się tytułowy lord Jim, bohater książki Josepha Conrada?	był żeglarzem
Jak nazywała się dawna rezydencja cesarska w Pekinie?	Zakazane Miasto
Stolicą którego państwa jest Sofia?	Bułgarii
W ilu stylach rozgrywane są zawody pływackie?	w czterech	4
Jaki ptak występuje w herbie Austrii?	orzeł
Diablotka to ostro przyprawiona zupa rybna czy placek z ciasta francuskiego?	placek
Forint to waluta którego państwa?	Węgier
Jaką nazwę noszą połączone izby Sejmu i Senatu RP?	Zgromadzenie Narodowe
Jaki był zawód Rumcajsa zanim został rozbójnikiem?	szewc
Jak nazywał się pierwszy prezydent USA?	George Washington	Jerzy Waszyngton
Kto jest autorem powieści „Popiół i diament”?	Jerzy Andrzejewski
W którym państwie znajdują się ruiny starożytnego miasta Memfis?	w Egipcie
Ile wież stoi na szachownicy na początku partii?	dwie	2
Synogarlice to odmiana gołębi czy sikorek?	gołębi
Jak nazywa się na statku oficer zajmujący się sprawami gospodarczymi?	ochmistrz
Czy Jan Kochanowski studiował we Włoszech?	tak
Kto jest autorem wiersza o Słoniu Trąbalskim?	Julian Tuwim
W którym roku został założony Zespół Pieśni i Tańca „Mazowsze"?	w 1949
Cubiculum to jakie pomieszczenie?	sypialnia
Jakiej pracy bała się Irena Kwiatkowska w serialu Czterdziestolatek?	żadnej
W którym wieku odbyła się bitwa pod Somosierrą?	w XIX	19
Jak nazywała się podczas II wojny światowej część Polski bezpośrednio wcielona do III Rzeszy?	Kraj Warty
Jak nazywała się córka króla Kolchidy, żona Jazona?	Medea
Która rzeka przebiega przez Pustynię Błędowską?	Biała Przemsza
W którym województwie leży Piła?	w wielkopolskim
Kto jest autorem sztuki „Kotka na gorącym blaszanym dachu”?	Tennessee Williams
Jak nazywamy pierożki do wigilijnego barszczu?	uszka
Powierzchnia boiska do badmintona jest większa czy mniejsza od boiska do tenisa?	mniejsza
W którym państwie rozgrywa się akcja książki „Lolita”?	w Stanach Zjednoczonych	w USA
Jak nazywa się nauka zajmująca się badaniem herbów?	heraldyka
Gdzie w naturze występuje ptak kiwi?	w Nowej Zelandii
Jaki pierwiastek chemiczny i półwysep na Bałtyku mają tę samą nazwę?	hel
Które zwierzę porwało Calineczkę z domu?	żaba
Czy Zygmunt Krasiński napisał „Boską komedię”?	nie
Czy Gibraltar ma większą powierzchnię niż Warszawa?	nie
Skąd wywodził się Pigmalion?	z Cypru
Jak miał na imię brat Vincenta van Gogha, który wspierał go finansowo?	Theo
Jak nazywał się książę siedmiogrodzki, który w sojuszu ze Szwedami najechał Polskę w 1657 r.?	Jerzy II Rakoczy
John Glenn czy Walentyna Tierieszkowa – kto wcześniej był w kosmosie?	John Glenn
Do którego państwa należy wyspa na Adriatyku o nazwie Krk?	Chorwacja
Jak nazywa się stolica Białorusi?	Mińsk
Kto jest autorem słów: „takie Rzeczypospolite będą, jakie jej młodzieży chowanie”?	Jan Zamoyski
Ju-jitsu to starojapoński styl walki wręcz czy przy pomocy kijów bambusowych?	wręcz
Kto napisał libretto do opery „Halka” Stanisława Moniuszki?	Włodzimierz Wolski
Św. Antoni Padewski należał do którego zakonu?	franciszkanów
Co oznacza łaciński wyraz quasi?	niby	jakby
W którym państwie wznosi się najwyższy szczyt Ameryki Płd. – Aconcagua?	w Argentynie
W którym greckim mieście płonie znicz olimpijski?	w Olimpii
Z którego państwa pochodzi Luis Figo?	z Portugalii
Czy Juliusz Słowacki pisał także prozą?	tak
Co według piosenki puka w rytmie cha-cha?	serduszko
Jak nazywa się ostatnia litera w greckim alfabecie?	omega
Jak miał na imię Che Guevara?	Ernesto
Z którego utworu Aldousa Huxleya pochodzi cytat: „gdy jednostka czuje, wspólnota szwankuje”?	„Nowy wspaniały świat”
W którym państwie Wilia wpada do Niemna?	na Litwie
Ile wokalistek wchodziło w skład zespołu ABBA?	dwie	2
Gubałówka liczy więcej czy mniej niż 1000 m n.p.m.?	więcej
Jak nazywa się połowa połówki?	ćwiartka	ćwierć
Jak nazywa się brytyjska aktorka, która zagrała szefową wywiadu w serii filmów o Bondzie?	Judi Dench
W polskim alfabecie jest więcej spółgłosek czy samogłosek?	spółgłosek
Jak w mitologii greckiej nazywał się bóg wiatru północnego?	Boreasz
W którym roku powstały odrębne państwa niemieckie NRD i RFN?	w 1949
Do którego państwa pielgrzymują muzułmanie, by odwiedzić Mekkę?	do Arabii Saudyjskiej
Nad czym sprawował władzę bóg Eol?	nad wiatrami
Z którego ludu wywodził się Goliat?	z Filistynów
Jak nazywa się jadalnia dla załogi na statku?	mesa
Jak nazywamy fragment tekstu zaczynający się od nowego wiersza?	akapit
Jaką chorobę przenosi samica komara widliszka?	malarię
Jak nazywa się tradycyjny rosyjski zaprzęg z trzech koni w jednym rzędzie?	trojka
Co według Kabaretu Starszych Panów jest dobre na wszystko?	piosenka
Kto był twórcą postaci Myszki Miki i psa Pluto?	Walt Disney
Kto usiłował wyprowadzić Eurydykę z Hadesu?	Orfeusz
Ile razy w ciągu roku monsuny zmieniają swój kierunek?	dwa	2
Czym jest kadryl?	tańcem
Tuja to roślina iglasta czy liściasta?	iglasta
Dzielnicą którego miasta jest Manhattan?	Nowego Jorku
Jaką część ciała zgubił pewnego dnia Kłapouchy?	ogon
W którym roku Otton III i Bolesław Chrobry spotkali się na zjeździe gnieźnieńskim?	w 1000
